中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
李欣凌,xinling Li,李凌伶,回族,内地,1974-5-10,辽宁沈阳,167CM,46KG,B型,金牛座,中央戏剧学院表演系本科,演员,中国人民解放军空军政治部话剧团,《我可怜的马拉特》《潜龙道》《卧底》,搭档胡亚捷,https://image.ijq.tv/201509/07/10-37-32-45-10.jpg,images/10-37-32-45-10.jpg,李欣凌,https://www.ijq.tv/mingxing/14415934253205.html,https://image.ijq.tv/201509/07/10-37-32-45-10.jpg,
陈玥丞,,,汉族,内地,1995-1-31,内蒙古,168CM,49KG,A型,白羊座,首都师范大学,"演员,模特",香港顺和控股实业集团,《爱民好军医》,,https://image.ijq.tv/201509/06/15-43-20-99-12.jpg,images/15-43-20-99-12.jpg,陈玥丞,https://www.ijq.tv/mingxing/14415253853202.html,https://image.ijq.tv/201509/06/15-43-20-99-12.jpg,陈玥丞的新浪微博
王思聪,Sephirex,"国民老公,娱乐圈纪委书记",汉族,内地,1988-1-3,辽宁大连,178CM,70KG,A型,魔羯座,伦敦大学学院哲学系,其他,,《万万没想到》《微微一笑很倾城》,林更新 t-ara,https://image.ijq.tv/201911/22/17-57-20-34-47.png,images/17-57-20-34-47.png,王思聪,https://www.ijq.tv/mingxing/14415232483201.html,https://image.ijq.tv/201911/22/17-57-20-34-47.png,王思聪的新浪微博
金晶,Jinjing,,汉族,内地,1985-6-30,浙江杭州,167CM,48KG,O型,金牛座,北京电影学院,演员,北京九彩虹文化传媒有限公司,《战争不相信眼泪》《代号十三钗》《巨浪》,搭档韩雪,https://image.ijq.tv/201509/06/13-38-19-87-10.jpg,images/13-38-19-87-10.jpg,金晶,https://www.ijq.tv/mingxing/14415178593200.html,https://image.ijq.tv/201509/06/13-38-19-87-10.jpg,金晶的新浪微博
武小莉,,武莉,汉族,内地,1979-6-18,北京,163CM,49KG,B型,双子座,武术学院,演员,北京稻草熊影视文化有限公司,《蜀山战纪之剑侠传奇》,魏春光 吴华新,https://image.ijq.tv/201509/06/11-40-42-76-14.png,images/11-40-42-76-14.png,武小莉,https://www.ijq.tv/mingxing/14415108103199.html,https://image.ijq.tv/201509/06/11-40-42-76-14.png,
魏春光,,,汉族,内地,1981-6-9,山西大同,173CM,65KG,B型,金牛座,上海戏剧学院,演员,北京稻草熊影视文化有限公司,《蜀山战纪之剑侠传奇》,吴奇隆 刘诗诗,https://image.ijq.tv/201509/06/11-21-23-83-14.png,images/11-21-23-83-14.png,魏春光,https://www.ijq.tv/mingxing/14415094013197.html,https://image.ijq.tv/201509/06/11-21-23-83-14.png,
崔钟,,,汉族,内地,1980-4-5,江苏,177CM,72KG,A型,白羊座,南京艺术学院,演员,光影数字国际影业有限公司,《蜀山战纪之剑侠传奇》,,https://image.ijq.tv/201509/06/11-11-09-39-14.png,images/11-11-09-39-14.png,崔钟,https://www.ijq.tv/mingxing/14415090513196.html,https://image.ijq.tv/201509/06/11-11-09-39-14.png,
魏震,WeiZhen,二愣子,汉族,内地,10-23,山东省章丘市,180CM,103KG,A型,天蝎座,北京城市学院,演员,,《地雷战》,,https://image.ijq.tv/201509/06/09-41-52-79-7.jpg,images/09-41-52-79-7.jpg,魏震,https://www.ijq.tv/mingxing/14415027603195.html,https://image.ijq.tv/201509/06/09-41-52-79-7.jpg,魏震的新浪微博
苗苗,,黄禾,汉族,内地,1978-8-9,北京,165CM,49KG,A型,处女座,北京广播学院,演员,,《戴流苏耳环的少女》,,https://image.ijq.tv/201509/02/16-39-29-82-12.jpg,images/16-39-29-82-12.jpg,苗苗,https://www.ijq.tv/mingxing/14411831413194.html,https://image.ijq.tv/201509/02/16-39-29-82-12.jpg,苗苗的新浪微博
贾延鹏,Jia Yanpeng,小鹏,汉族,内地,1976-1-5,河北,180CM,70KG,O型,狮子座,北京电影学院表演系95级本科班,演员,北京唐德凤凰演艺经纪有限公司,《一元钱》《大武生》《大地情深》,曹炳琨,https://image.ijq.tv/201509/02/16-43-16-50-16.png,images/16-43-16-50-16.png,贾延鹏,https://www.ijq.tv/mingxing/14411827143193.html,https://image.ijq.tv/201509/02/16-43-16-50-16.png,
张柏俊,,,汉族,内地,1974-8-9,哈尔滨,178CM,67KG,A型,白羊座,北京电影学院,演员,,《戴流苏耳环的少女》,,https://image.ijq.tv/201509/02/16-17-13-44-12.jpg,images/16-17-13-44-12.jpg,张柏俊,https://www.ijq.tv/mingxing/14411818063191.html,https://image.ijq.tv/201509/02/16-17-13-44-12.jpg,
曹炳坤,Cao Bingkun,曹炳琨,满族,内地,1983-3-25,北京市东城区,178CM,72KG,A型,天秤座,北京电影学院2001级,演员,,《潜伏》《战金岭》《青春期撞上更年期》,马丽,https://image.ijq.tv/201509/02/16-08-43-42-16.png,images/16-08-43-42-16.png,曹炳坤,https://www.ijq.tv/mingxing/14411812573192.html,https://image.ijq.tv/201509/02/16-08-43-42-16.png,
